# Quantum number database
# Format: ion_id  energy  tolerance  S  L
# One entry per line
#
 704   130693.900      1.00e+03  0.0   1  ! NIV
 704   175600.000      1.00e+03  1.0   1  ! NIV
 704   188882.500      1.00e+03  0.0   2  ! NIV
 704   235369.300      1.00e+03  0.0   0  ! NIV
 704   377284.812      1.00e+03  1.0   0  ! NIV
 704   388854.600      1.00e+03  0.0   0  ! NIV
 704   404522.406      1.00e+02  0.0   1  ! NIV
 704   405987.500      2.00e+02  1.0   1  ! NIV
 704   420049.600      1.00e+03  1.0   2  ! NIV
 704   429159.594      2.00e+02  0.0   2  ! NIV
 705        0.000      1.00e+03  0.5   0  ! NV
 705    80500.000      1.00e+03  0.5   1  ! NV
 803        0.000      1.00e+03  1.0   1  ! OIII
 803    20273.270      1.00e+03  0.0   2  ! OIII
 803    43185.740      1.00e+03  0.0   0  ! OIII
 803    60324.790      1.00e+03  3.0   0  ! OIII
 803   120053.400      1.00e+03  2.0   2  ! OIII
 803   142381.800      1.00e+03  2.0   1  ! OIII
 803   187054.000      1.00e+03  0.0   2  ! OIII
 803   197087.700      1.00e+03  1.0   0  ! OIII
 803   210461.800      1.00e+03  0.0   1  ! OIII
 803   267634.000      6.00e+02  1.0   1  ! OIII
 803   273081.330      1.00e+03  0.0   1  ! OIII
 803   283977.400      1.00e+03  1.0   1  ! OIII
 803   290958.250      1.00e+03  0.0   1  ! OIII
 803   294223.062      8.00e+02  1.0   2  ! OIII
 803   297558.660      5.00e+02  1.0   0  ! OIII
 803   298294.000      3.00e+02  0.0   2  ! OIII
 803   300311.960      1.00e+03  1.0   1  ! OIII
 803   380720.000      4.00e+01  1.0   1  ! OIII
 804        0.000      6.00e+02  0.5   1  ! OIV
 804    71570.100      1.00e+03  1.5   1  ! OIV
 804   126936.300      1.00e+03  0.5   2  ! OIV
 804   164366.400      1.00e+03  0.5   0  ! OIV
 804   180600.000      1.00e+03  0.5   1  ! OIV
 804   231537.500      1.00e+03  1.5   0  ! OIV
